IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",88,"2037",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.528275
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",89,"2038",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.532172
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",90,"2039",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.533502
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",91,"2040",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.537878
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",92,"2041",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.538738
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",93,"2042",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.539737
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",94,"2043",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.543391
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",95,"2044",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.543519
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",96,"2045",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.542764
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",97,"2046",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.546509
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",98,"2047",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.54711
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",99,"2048",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.548504
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",100,"2049",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.548914
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",101,"2050",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.551524
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",102,"2051",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.556211
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",103,"2052",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.557118
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",104,"2053",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.558651
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",105,"2054",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.559648
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",106,"2055",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.562058
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",107,"2056",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.559671
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",108,"2057",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.561251
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",109,"2058",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.564362
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",110,"2059",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.566838
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",111,"2060",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.567964
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",112,"2061",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.568106
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",113,"2062",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.569266
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",114,"2063",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.569067
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",115,"2064",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.570441
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",116,"2065",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.571457
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",117,"2066",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.572836
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",118,"2067",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.576078
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",119,"2068",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.579305
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",120,"2069",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.581222
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",121,"2070",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.581189
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",122,"2071",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.58276
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",123,"2072",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.583105
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",124,"2073",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.583006
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",125,"2074",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.585488
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",126,"2075",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.589093
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",127,"2076",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.590786
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",128,"2077",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.590173
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",129,"2078",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.590004
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",130,"2079",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.589884
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",131,"2080",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.59092
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",132,"2081",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.590886
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",133,"2082",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.590377
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",134,"2083",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.590624
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",135,"2084",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.592327
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",136,"2085",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.593147
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",137,"2086",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.592986
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",138,"2087",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.592807
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",139,"2088",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.594437
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",140,"2089",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.594298
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",141,"2090",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.595538
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",142,"2091",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.594553
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",143,"2092",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.593148
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",144,"2093",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.590999
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",145,"2094",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.590559
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",146,"2095",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.592097
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",147,"2096",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.592791
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",148,"2097",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.594484
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",149,"2098",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.592388
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",150,"2099",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.59197
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",151,"2100",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.591661
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.576327
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.577982
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.579956
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.580659
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.582394
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.582467
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.586909
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",82,"2031",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.5873
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",83,"2032",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.588148
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",84,"2033",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.589316
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",85,"2034",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.590028
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",86,"2035",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.591509
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",87,"2036",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.592292
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",88,"2037",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.592663
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",89,"2038",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.593701
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",90,"2039",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.595267
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",91,"2040",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.595049
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",92,"2041",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.59545
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",93,"2042",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.595017
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",94,"2043",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.59749
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",95,"2044",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.597929
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",96,"2045",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.600715
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",97,"2046",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.601285
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",98,"2047",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.601602
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",99,"2048",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.602568
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",100,"2049",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.602279
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",101,"2050",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.602705
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",102,"2051",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.604852
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",103,"2052",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.60688
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",104,"2053",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.607772
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",105,"2054",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.608729
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",106,"2055",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.608492
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",107,"2056",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.607305
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",108,"2057",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.607205
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",109,"2058",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.608137
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",110,"2059",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.609689
