IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9770346.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9749456.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9707849.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9684305.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9686463.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9676134.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9632287
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9585818
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9553241.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9519888
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9485106.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9449115
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",82,"2031",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9412405.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",83,"2032",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9375019
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",84,"2033",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9337096.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",85,"2034",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9298723.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",86,"2035",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9259903
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",87,"2036",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9221116.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",88,"2037",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9182265
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",89,"2038",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9143649
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",90,"2039",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9105459
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",91,"2040",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9067617
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",92,"2041",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9030575.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",93,"2042",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8994159.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",94,"2043",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8958564.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",95,"2044",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8923747
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",96,"2045",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8889214
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",97,"2046",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8855135
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",98,"2047",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8821749
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",99,"2048",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8789131
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",100,"2049",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8757036.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",101,"2050",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8725347
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",102,"2051",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8693973
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",103,"2052",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8662648.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",104,"2053",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8631347
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",105,"2054",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8599603.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",106,"2055",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8567294
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",107,"2056",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8534336
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",108,"2057",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8500956
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",109,"2058",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8467489
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",110,"2059",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8433026
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",111,"2060",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8397581
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",112,"2061",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8361838
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",113,"2062",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8325673.500000001
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",114,"2063",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8289212.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",115,"2064",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8252255.499999999
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",116,"2065",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8215198
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",117,"2066",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8179078.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",118,"2067",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8143847.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",119,"2068",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8109149
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",120,"2069",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8075227
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",121,"2070",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8042274
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",122,"2071",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8010392.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",123,"2072",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7979863
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",124,"2073",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7950790
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",125,"2074",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7923085
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",126,"2075",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7896838.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",127,"2076",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7872084.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",128,"2077",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7848702.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",129,"2078",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7826636
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",130,"2079",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7805375
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",131,"2080",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7784774
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",132,"2081",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7765072
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",133,"2082",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7746134.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",134,"2083",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7728008.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",135,"2084",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7710707.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",136,"2085",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7693491
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",137,"2086",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7676142
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",138,"2087",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7659361.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",139,"2088",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7643377.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",140,"2089",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7627608.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",141,"2090",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7612095.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",142,"2091",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7597025.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",143,"2092",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7582214.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",144,"2093",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7567305.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",145,"2094",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7552185.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",146,"2095",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7537199.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",147,"2096",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7522323
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",148,"2097",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7507567
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",149,"2098",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7492514.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",150,"2099",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7476780.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",348,"Hungary","HU","HUN",151,"2100",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7460742.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1986816
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1989679
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1991571.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1992490
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1993545
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1996913.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2003114
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2014157.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2025085.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2035608
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2044612
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2048804
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2053321
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2056441.5
